1,feather &amp; flock merchant
1,fancy feather maker
1,fancy dealers &amp; importers
1,english &amp; continental agent
1,enginrs
1,enameller
1,embroidery agent
1,embroideresses
1,embroideress
1,embosser
1,electric coil mas
1,educational
1,editor
1,east ind. &amp; col.mer
1,dry fishmonger
1,drum maker
1,druggist
1,dredging tool maker
1,drawer maker
1,draughtsmen
1,drain pipe mas
1,door spring mas
1,dogger
1,district surveyor
1,district sureveyor
1,discount brkrs
1,discount agent
1,director
1,designers
1,deed box makers
1,decorative carver
1,decorative artist
1,dealer in paintings
1,dealerin old china
1,dealer in live stock
1,dealer in fancy goods
1,dealer in birds
1,cut glass manfs
1,cricket outfitters
1,cricketng.goods maker
1,cricket ball mkr
1,counsellor
1,cotton manufctr
1,cottn.mfs
1,corn dealer 
1,corn commission agents
1,cork cutter
1,coral merchant
1,confectnrs
1,concertina maker
1,comsn. agts
1,comptroller
1,compen sation balance maker
1,commission merchant
1,color warehouse
1,color mkrs
1,color manufrs
1,color manufacturer
1,color manfs
1,coloring manufacturers
1,col. merchant
1,colliery agnts
1,collector of rates
1,collector of poor's rates
1,collector for Commercial Gas Co
1,coffee merchant
1,cocoa mat maker
1,cock foundrs
1,coal sack makr
1,coal agent
1,coachsmith
1,coach painter
1,coach lamp maker
1,coach joiner
1,coach ironmngr
1,cmnt.maker
1,clerical agent
1,cleansing powder manufacturer
1,chronometer manufacturer
1,chronometer maker
1,chocolate &amp; cocoa manufacturers
1,chmpgn.grwrs
1,chiropodist
1,chandler 
1,cf. skin mfs
1,cement works
1,cattle salesman
1,cart owner
1,carriers
1,carriage dealer
1,carpet warch
1,carpet planner
1,carpet mnfrs
1,carpet &amp; furnishing warehouse
1,carpet agent
1,cardboardmaker
1,cap manufacturer
1,cap maker
1,canvas factor
1,canvas agent
1,calisthenic chest expander manufacturers
1,cabinet marker
1,cabinet makers
1,button maker
1,butter dealer
1,bunting mfrs
1,buildrs
1,buckram manufacturer
1,brthng.mstr
1,bronze powder makers
1,bronze dealer
1,bridle cutter
1,box maker
1,bootmaker
1,boot &amp; shoe manufacturers
1,book designer
1,book clasp manufacturer
1,bone merchant
1,bonded stores
1,boiler maker
1,blood dryer
1,black ornament worker
1,black borderer
1,bkbndrs.'tool cuttr
1,birch broom mkr
1,bill poster
1,billiard table mas
1,billiard rooms
1,bicycle maker
1,berthing master
1,belgian vice-consl
1,bedstead makers
1,bear imprtr
1,bath chair prprs
1,banner makr
1,bankers
1,banker
1,baker 
1,bag maker
1,bacon drier
1,backmkr
1,average staters
1,ass.sec
1,asbestos manufctr
1,artists' colormen
1,artesian well engineers
1,army accoutrement maker
1,armourer
1,antique furniture dealer
1,annatto manufacturers
1,animal charcoal manufacturer
1,american agent
1,ale merchts
1,albumen manufctr
1,african mercht
1,africa merchant
1,acts
1,acetic acid maker
